id	context	predictions	aggregatedPredictions	category
1259	She has served as the Mayor's liaison to homosexuals since 1983.	[[0.056,0.193,0.313,0.353,0.085]]	[0.056,0.193,0.313,0.353,0.085]	positive
1260	LEAD: This city's large homosexual population will test its political strength Tuesday in a special election to fill the unexpired Congressional term of the late Sala Burton.	[[0.172,0.529,0.25,0.033,0.016]]	[0.172,0.529,0.25,0.033,0.016]	negative
1261	Taxi zum Klo,'' which is very sexually explicit even by pornomovie standards, is also a believable and sometimes touching portrait of a German homosexual schoolteacher and his circle of friends and lovers.	[[0.029,0.043,0.238,0.418,0.272]]	[0.029,0.043,0.238,0.418,0.272]	positive
1262	Meanwhile, a committee of the Board of Supervisors on Tuesday proposed granting the same city employee benefits to homosexual couples and unmarried heterosexuals as it does to married couples.	[[0.174,0.627,0.154,0.028,0.016]]	[0.174,0.627,0.154,0.028,0.016]	negative
1263	Fundamentalist church members spoke against the ordinance and representatives of other churches, of synagogues and civic organizations as well as homosexual activists, spoke for it.	[[0.336,0.578,0.061,0.009,0.016]]	[0.336,0.578,0.061,0.009,0.016]	negative
1264	The disease has brought changes that include a serious decline in donations at a leading blood bank and significant reductions in sexual activity among some male homosexuals.	[[0.155,0.57,0.178,0.068,0.029]]	[0.155,0.57,0.178,0.068,0.029]	negative
1265	Mr. Bell asks us to believe that a middle-aged con man would be engaged by the F.B.I. to pose as a pimp in order to trap a homosexual (but married) Congressman with a male prostitute.	[[0.05,0.35,0.492,0.091,0.017]]	[0.05,0.35,0.492,0.091,0.017]	neutral
1266	hat such a rebuff to the homosexual community of New York could have occurred in this city, with its important gay community, attests to the power of an extreme moralism that flies in the face of reason and equity.	[[0.136,0.558,0.184,0.089,0.033]]	[0.136,0.558,0.184,0.089,0.033]	negative
1267	The upcoming Broadway musical, ''La Cage aux Folles,'' is expected to be yet another testament to the acceptance of homosexuality as opposed to a plea for psychological treatment.	[[0.134,0.62,0.177,0.054,0.015]]	[0.134,0.62,0.177,0.054,0.015]	negative
1268	Under the agreement, Miss Tofani is freed of any obligation to testify before the grand jury on her prize- winning, three-part series about homosexual assaults among jail inmates.	[[0.127,0.693,0.165,0.01,0.005]]	[0.127,0.693,0.165,0.01,0.005]	negative
1269	On one side of the debate are members who say that the congregation should endorse a statement unconditionally offering homosexual Christians a spiritual home.	[[0.011,0.131,0.767,0.086,0.005]]	[0.011,0.131,0.767,0.086,0.005]	neutral
1270	But both sides agreed that the more complicated moral arguments that had been raised about homosexuality would likely have to be faced eventually. ''	[[0.004,0.023,0.44,0.516,0.017]]	[0.004,0.023,0.44,0.516,0.017]	positive
1271	The interviews have been a disquieting experience that have told me a lot about society's attitudes towards homosexuals.	[[0.066,0.519,0.37,0.036,0.008]]	[0.066,0.519,0.37,0.036,0.008]	negative
1272	LEAD: Representative Barney Frank, Democrat of Massachusetts, said Friday that he is homosexual, becoming only the second member of Congress to openly discuss his homosexuality.	[[0.278,0.546,0.131,0.025,0.019]]	[0.278,0.546,0.131,0.025,0.019]	negative
1273	In a separate parade, more than 50,000 of the city's homosexuals marched from the Castro District to Moscone Center, site of the convention, demanding greater rights.	[[0.185,0.705,0.099,0.008,0.003]]	[0.185,0.705,0.099,0.008,0.003]	negative
1274	The plaintiffs in the suit say this policy discriminates against homosexuals because homosexuals account for a disproportionate number of cases of acquired immune deficiency syndrome, a fatal illness that destroys the body's immune system.	[[0.168,0.672,0.128,0.02,0.012]]	[0.168,0.672,0.128,0.02,0.012]	negative
1275	LEAD: A woman will allow her former husband, a homosexual, to have overnight visits with their two daughters, ending an 18-month legal battle that began when she demanded that he be tested for the AIDS virus, lawyers said today.	[[0.116,0.469,0.314,0.075,0.026]]	[0.116,0.469,0.314,0.075,0.026]	negative
1276	There is, however, a larger issue raised by the case - the wisdom of the military's total ban on homosexuality.	[[0.139,0.368,0.162,0.258,0.072]]	[0.139,0.368,0.162,0.258,0.072]	negative
1277	Neither did professional counseling divert a tendency toward homosexuality, although it resulted in more conventional masculine behavior and enhanced the boys' social and pyschological adjustment and comfort with being male.	[[0.122,0.616,0.237,0.017,0.007]]	[0.122,0.616,0.237,0.017,0.007]	negative
1278	The court upheld a Federal District Court decision that found Congress expressly required Public Health Service medical certificates verifying that self- declared homosexuals were afflicted with ''a psychopathic personality, sexual deviation, or mental defect'' before barring their entry.	[[0.103,0.613,0.24,0.033,0.011]]	[0.103,0.613,0.24,0.033,0.011]	negative
1279	The lawmaker, Representative Gerry E. Studds, Democrat of Massachusetts, said of reports that President Reagan will not appoint a homosexual to the panel, ''The most charitable characterization of it would be insensitivity.	[[0.742,0.182,0.062,0.002,0.012]]	[0.742,0.182,0.062,0.002,0.012]	very negative
1280	The Supreme Court (agreed/ refused) to review whether the Constitution protects adults from prosecution for private homosexual acts.	[[0.108,0.653,0.204,0.025,0.009]]	[0.108,0.653,0.204,0.025,0.009]	negative
1281	Labor Department officials said they were concerned that the Job Corps centers might become breeding grounds for AIDS because many students had been intravenous drug users and some had had homosexual contacts.	[[0.243,0.574,0.158,0.014,0.012]]	[0.243,0.574,0.158,0.014,0.012]	negative
1282	Hate the sin and tolerate the sinner'' best expresses the Roman Catholic Church's attitude toward homosexuals.	[[0.344,0.577,0.055,0.008,0.015]]	[0.344,0.577,0.055,0.008,0.015]	negative
1283	Gay rights advocates said it was the latest incident in a trend of increasing violence against people perceived to be homosexual.	[[0.14,0.58,0.208,0.051,0.022]]	[0.14,0.58,0.208,0.051,0.022]	negative
1284	Peter Vogel, an adviser to Governor Cuomo on AIDS and homosexual rights, died of pneumonia Monday at University Hospital of New York University Medical Center.	[[0.46,0.441,0.087,0.003,0.01]]	[0.46,0.441,0.087,0.003,0.01]	very negative
1285	The first show featured several sketches widely condemned as tasteless and witless, such as one in which President Kennedy, assisted by his brother Robert, murders Marilyn Monroe, and another in which a homosexual actor and a female star who is an intravenous drug user are afraid of catching AIDS from each other in a kissing scene. ''	[[0.291,0.584,0.112,0.007,0.006]]	[0.291,0.584,0.112,0.007,0.006]	negative
1286	She brought her son, a homosexual stricken with AIDS, home to die, giving little thought to how the neighbors in her Brooklyn housing project might react.	[[0.302,0.594,0.083,0.011,0.01]]	[0.302,0.594,0.083,0.011,0.01]	negative
1287	Five years ago voters in Dade County, Florida, rejected an ordinance of opposite intent, one that prohibited discrimination against homosexuals, after a bitter challenge led by Anita Bryant, the singer.	[[0.251,0.616,0.114,0.011,0.008]]	[0.251,0.616,0.114,0.011,0.008]	negative
1288	Television has already addressed the subject of AIDS, and several television dramas have focused on homosexuality, but perhaps none have done so as explicitly as ''As Is,'' the filmed version of William M. Hoffman's acclaimed play about a homosexual couple struggling with the lethal disease.	[[0.354,0.504,0.126,0.007,0.009]]	[0.354,0.504,0.126,0.007,0.009]	negative
1289	Archbishop O'Connor, while denying any actual discrimination, insists that the pledge amounts to church ''approval'' of homosexuality, which he feels theologically unable to give.	[[0.308,0.474,0.139,0.039,0.041]]	[0.308,0.474,0.139,0.039,0.041]	negative
1290	Senator John H. Glenn of Ohio, a candidate for the Democratic Presidential nomination, refused yesterday to change his position opposing Federal legislation barring discrimination against homosexuals.	[[0.583,0.342,0.059,0.003,0.012]]	[0.583,0.342,0.059,0.003,0.012]	very negative
1291	Leaders in the homosexual community praised the Governor's order, but complained that it did not go far enough and broke little new ground.	[[0.13,0.607,0.192,0.049,0.021]]	[0.13,0.607,0.192,0.049,0.021]	negative
1292	West Hollywood officials say the owner of a restaurant is violating a law banning discrimination against homosexuals by distributing matchbooks that warn homosexuals to stay out.	[[0.078,0.585,0.307,0.023,0.006]]	[0.078,0.585,0.307,0.023,0.006]	negative
1293	Many said that homosexuals could no longer rely solely on liberal political groups to support candidates who acknowledge their homosexuality and to address such issues as AIDS, discrimination and civil rights.	[[0.152,0.565,0.225,0.042,0.015]]	[0.152,0.565,0.225,0.042,0.015]	negative
1294	The court ruling may make it easier for adult homosexual couples in New York to use the adoption process to establish such relationships, giving important legal and economic advantages.	[[0.07,0.413,0.311,0.17,0.036]]	[0.07,0.413,0.311,0.17,0.036]	negative
1295	A Greek Orthodox Archbishop has warned the National Council of Churches that his church will secede from the council if it admits a homosexual denomination.	[[0.133,0.62,0.215,0.022,0.009]]	[0.133,0.62,0.215,0.022,0.009]	negative
1296	A Congressman with no Presidential ambitions acknowledges his homosexuality.	[[0.113,0.643,0.18,0.045,0.019]]	[0.113,0.643,0.18,0.045,0.019]	negative
1297	Male homosexuals and bisexuals, intravenous drug users and hemophiliacs constitute the so-called AIDS risk groups and account for nearly all the cases.	[[0.411,0.474,0.079,0.011,0.026]]	[0.411,0.474,0.079,0.011,0.026]	negative
1298	Outrage over the verdict in the deaths of Mr. Milk, a homosexual, and Mr. Moscone, his political ally, ruined the District Attorney's political future and led to a riot that unified this city's homosexual community as never before.	[[0.506,0.399,0.081,0.004,0.011]]	[0.506,0.399,0.081,0.004,0.011]	very negative
1299	By DAN YAKIR Renato and Zaza, the flamboyant homosexual couple of ''La Cage aux Folles,'' are back in a sequel, once again directed by Edouard Molinaro.	[[0.248,0.574,0.141,0.02,0.017]]	[0.248,0.574,0.141,0.02,0.017]	negative
1300	The Justices agreed to hear cases involving the definition of obscenity, the right to speak in favor of homosexuality, and the right of lawyers to seek clients for specific cases.	[[0.005,0.012,0.145,0.664,0.173]]	[0.005,0.012,0.145,0.664,0.173]	positive
1301	LEAD: One of the nation's first centers for homosexual studies held its inaugural conference at Yale University Friday and today, a reaction to an article in The Wall Street Journal calling Yale ''a gay school.''	[[0.123,0.573,0.24,0.047,0.017]]	[0.123,0.573,0.24,0.047,0.017]	negative
1302	They handed out leaflets outside churches condemning discrimination against homosexuals and calling for ''a woman's right to choose.''	[[0.164,0.712,0.111,0.007,0.006]]	[0.164,0.712,0.111,0.007,0.006]	negative
1303	Merle is one of eight ''Silent Pioneers,'' a touching documentary about elderly homosexuals, on Channel 13 tonight at 10:30.	[[0.013,0.033,0.177,0.572,0.206]]	[0.013,0.033,0.177,0.572,0.206]	positive
1304	Federal District Judge Robert Aguilar has issued a temporary injunction declaring that immigration officials cannot deny foreigners entry to the United States simply because they acknowledge they are homosexuals.	[[0.295,0.554,0.119,0.017,0.016]]	[0.295,0.554,0.119,0.017,0.016]	negative
1305	LEAD: In a demonstration reminiscent of the civil rights marches of the 1960's, 200,000 people, gay Americans and a diverse coalition of their supporters, marched here today, calling for more Federal money for AIDS research and treatment and for an end to discrimination against homosexuals.	[[0.322,0.535,0.093,0.025,0.025]]	[0.322,0.535,0.093,0.025,0.025]	negative
