id	context	predictions	aggregatedPredictions	category
1872	An NBC movie, "Serving in Silence," offered Glenn Close's uncompromising portrayal of Margarethe Cammermeyer, a woman whose promising military career was ended when she revealed that she was a lesbian.	[[0.082,0.238,0.167,0.385,0.128]]	[0.082,0.238,0.167,0.385,0.128]	positive
1873	In Hollywood, evil is represented by crackpots and Communists, invaders from Mexico or even Mars, teen-age hoods, Arabs, Cuban conspirators or, more recently, lesbians and gay men.	[[0.072,0.612,0.254,0.052,0.009]]	[0.072,0.612,0.254,0.052,0.009]	negative
1874	Lest we forget, it was the Stonewall uprising in Greenwich Village in 1969 that created the foundation for the new lesbian and gay politics and gave birth to the lesbian and gay movement, now rekindled by the AIDS crisis.	[[0.243,0.543,0.177,0.022,0.015]]	[0.243,0.543,0.177,0.022,0.015]	negative
1875	To the Editor: "Invisible People, Made Visible" (editorial, June 28) states of the June 26 march in Manhattan to mark the 25th anniversary of the Stonewall rebellion: "tens of thousands of gay men and lesbians marched to commemorate the evening in 1969 when police, harassing patrons of a gay Greenwich Village bar called the Stonewall Inn, met fierce resistance for the first time."	[[0.247,0.544,0.194,0.008,0.006]]	[0.247,0.544,0.194,0.008,0.006]	negative
1876	A lawyer in Georgia had her job offer withdrawn after the state Attorney General found out she and her lesbian lover were planning a marriage ceremony; she's brought suit.	[[0.03,0.069,0.074,0.601,0.226]]	[0.03,0.069,0.074,0.601,0.226]	positive
1877	Clinton Going to Gay Dinner The President will become the first occupant of the White House to address a gay and lesbian rights organization when he speaks to the Human Rights Campaign.	[[0.058,0.428,0.405,0.092,0.017]]	[0.058,0.428,0.405,0.092,0.017]	negative
1878	This year, organizers of the 230-year-old parade have been asked to allow a group of Irish lesbians and gay men to join the parade, and city officials have been asked to look into whether their refusal has to do with the parade being oversubscribed or its organizers being prejudiced.	[[0.268,0.561,0.135,0.017,0.019]]	[0.268,0.561,0.135,0.017,0.019]	negative
1879	Her string of lovers includes a viper-tongued lesbian sidekick named Lucifer (Kathleen Robertson) and a pair of hunky blond identical twins who accost her during the film's climactic wild party.	[[0.157,0.696,0.118,0.021,0.009]]	[0.157,0.696,0.118,0.021,0.009]	negative
1880	The rain is not a metaphor," declared Thomas B. Stoddard, a civil rights lawyer and a grand marshal of yesterday's Gay and Lesbian Pride March, as he waited for the event to kick off.	[[0.218,0.463,0.258,0.047,0.014]]	[0.218,0.463,0.258,0.047,0.014]	negative
1881	The Mayor typically marches at the head of the parade, but this year Mr. Dinkins hinted that he might skip the affair altogether if the organizers insisted on excluding the Irish Lesbian and Gay Organization for reasons of discrimination.	[[0.121,0.635,0.185,0.045,0.015]]	[0.121,0.635,0.185,0.045,0.015]	negative
1882	Barely five months after homosexuals converged in city streets to celebrate the victory of a Presidential candidate who had aggressively sought their support, some of those revelers are threatening to turn the gay and lesbian march here this month into a demonstration against Bill Clinton.	[[0.162,0.603,0.214,0.013,0.008]]	[0.162,0.603,0.214,0.013,0.008]	negative
1883	It started with a suit by Mica Englund, an avowed lesbian who was denied a job on the Dallas force.	[[0.179,0.565,0.212,0.031,0.013]]	[0.179,0.565,0.212,0.031,0.013]	negative
1884	As one college after another extends employee benefits to gay and lesbian faculty members and their dependents, Rutgers University has steadfastly refused to offer health benefits to same-sex domestic partners.	[[0.156,0.536,0.154,0.111,0.042]]	[0.156,0.536,0.154,0.111,0.042]	negative
1885	Those photographs, each of a quiet moment in a lesbian relationship, are enough to send any red-blooded lesbian running to see the films from which they were taken (''Everything Relative'' and ''Paris Was a Woman'').	[[0.038,0.148,0.241,0.472,0.101]]	[0.038,0.148,0.241,0.472,0.101]	positive
1886	To the Editor: The decision by Judge Rosemarie Maldonado of the New York City Human Rights Commission to allow the St. Patrick's Day parade to proceed without a contingent of gay and lesbian marchers because "of the parade's 'Irish and Roman Catholic' nature" (news article, March 14) perpetuates a chauvinistic distortion of Irish history and culture.	[[0.181,0.63,0.168,0.013,0.007]]	[0.181,0.63,0.168,0.013,0.007]	negative
1887	The Methodist minister who performed a marriage ceremony for two lesbians and then survived accusations that he had broken church rules was told on Tuesday that he would not be reappointed as a church's pastor after his stint ends in June.	[[0.137,0.634,0.195,0.023,0.011]]	[0.137,0.634,0.195,0.023,0.011]	negative
1888	Two members of Congress came here today in an effort to shed light on the case of a lesbian couple complaining of repeated harassment in a rural Mississippi town, and were met by the same heated emotions that have characterized the episode since it sprang to public attention last December.	[[0.184,0.687,0.1,0.018,0.01]]	[0.184,0.687,0.1,0.018,0.01]	negative
1889	That unleashed furious protests from gay and lesbian organizers nationwide, coupled with threats of an economic boycott of the state.	[[0.221,0.664,0.076,0.021,0.018]]	[0.221,0.664,0.076,0.021,0.018]	negative
1890	Christine Quinn, Mr. Duane's former chief of staff, has many Democratic backers, including the Gay and Lesbian Independent Democrats.	[[0.331,0.517,0.093,0.028,0.032]]	[0.331,0.517,0.093,0.028,0.032]	negative
1891	Mayor Rudolph W. Giuliani and George E. Pataki have hardly seen eye-to-eye in Mr. Pataki's campaign for governor, but they were united in their swift dismissal of the assertion by Mr. Pataki's campaign chairman for the city, Guy V. Molinari, that Karen S. Burstein should not win because she is "an admitted lesbian."	[[0.324,0.613,0.053,0.004,0.005]]	[0.324,0.613,0.053,0.004,0.005]	negative
1892	Mother is not pleased, nor is she comfortable with the fact that her other daughter is a lesbian.	[[0.065,0.506,0.378,0.042,0.009]]	[0.065,0.506,0.378,0.042,0.009]	negative
1893	A Federal appeals court has upheld the right of Cincinnati voters to deprive homosexuals of specific legal protections, dealing a serious setback to the gay and lesbian civil rights movement.	[[0.177,0.435,0.202,0.126,0.06]]	[0.177,0.435,0.202,0.126,0.06]	negative
1894	The hourlong episode, in which the title character acknowledges that she is a lesbian, had been publicized for months and was accompanied by a public announcement by the show's star, Ellen DeGeneres, that she herself is a lesbian.	[[0.277,0.567,0.114,0.023,0.019]]	[0.277,0.567,0.114,0.023,0.019]	negative
1895	IT was not until Shelly Weiss was 26 and came out as a lesbian that she realized something else about her life: she had been avoiding going to the doctor.	[[0.124,0.636,0.216,0.018,0.007]]	[0.124,0.636,0.216,0.018,0.007]	negative
1896	Under the umbrella title of "For Women by Women," the program will examine family dynamics in the 90's through seminars on modern marriage, mothers and daughters, mothers and sons, gay and lesbian issues, divorce and women who are alone.	[[0.022,0.156,0.496,0.303,0.023]]	[0.022,0.156,0.496,0.303,0.023]	neutral
1897	A Circuit Court judge in Honolulu ruled yesterday that lawyers for the state had failed to show any compelling reason for the existing ban on gay and lesbian unions.	[[0.175,0.643,0.155,0.016,0.01]]	[0.175,0.643,0.155,0.016,0.01]	negative
1898	The Bronx Borough President, Fernando Ferrer, and other elected officials said Friday that they would not march in today's parade because organizers had decided to exclude a gay and lesbian Irish organization, the Lavender and Green Alliance.	[[0.354,0.527,0.091,0.011,0.017]]	[0.354,0.527,0.091,0.011,0.017]	negative
1899	Listed companies include Men On Vacation, a San Diego concern that specializes in reasonably priced group tours to foreign destinations; Eco-Explorations, a lesbian-owned scuba and sea kayak outfitter; Gay 'n' Gray Partners in Travel for men over 40; and Travel Keys, which runs tours of antiques fairs and flea markets in Europe.	[[0.681,0.236,0.071,0.002,0.01]]	[0.681,0.236,0.071,0.002,0.01]	very negative
1900	Dismissing an argument used by those who oppose homosexuals in the military, the Pentagon's senior medical official says that sexual orientation is not a health issue that should be considered in the debate about gay men and lesbians in the armed services.	[[0.15,0.638,0.181,0.021,0.011]]	[0.15,0.638,0.181,0.021,0.011]	negative
1901	HBO made the move after considering it for a year, largely to bring gay and lesbian employee compensation into parity with that of heterosexual employees.	[[0.16,0.556,0.225,0.039,0.02]]	[0.16,0.556,0.225,0.039,0.02]	negative
1902	I don't get the political hit from the current spate of lesbian magazines that I did from On Our Backs.	[[0.126,0.567,0.202,0.081,0.023]]	[0.126,0.567,0.202,0.081,0.023]	negative
1903	A family court judge has upheld a lesbian's right to become the adoptive parent of her partner's child, in an unusually detailed opinion addressing a practice that has been growing, largely out of public view, since the mid-1980's.	[[0.026,0.075,0.145,0.599,0.156]]	[0.026,0.075,0.145,0.599,0.156]	positive
1904	Benefit Dance SATURDAY -- The Community Health Project will sponsor the first annual Snowball, to raise funds for its lesbian health program.	[[0.176,0.653,0.133,0.023,0.015]]	[0.176,0.653,0.133,0.023,0.015]	negative
1905	It is no surprise that those in the study were more educated, more likely to be self-employed and lived in major metropolitan areas, as these are all characteristics of gays and lesbians likely to be "out" about sexual orientation.	[[0.529,0.398,0.062,0.004,0.007]]	[0.529,0.398,0.062,0.004,0.007]	very negative
1906	There was plenty of toplessness in the annual Lesbian and Gay Pride March, but little of it involved women.	[[0.124,0.596,0.25,0.021,0.009]]	[0.124,0.596,0.25,0.021,0.009]	negative
1907	LEAD: A fraternity at the University of California at Los Angeles has been placed on probation after a lesbian sorority said that fraternity members ridiculed and humiliated them at a school football game.	[[0.165,0.545,0.222,0.046,0.022]]	[0.165,0.545,0.222,0.046,0.022]	negative
1908	Last week, leaders of a state and Federal task force said forensic tests led them to believe that the same person or group was responsible for bombings this year at a lesbian nightclub and a building housing an abortion clinic.	[[0.15,0.698,0.135,0.012,0.005]]	[0.15,0.698,0.135,0.012,0.005]	negative
1909	To the Editor: John J. O'Connor may think that the "basic thrusts" of the Gay and Lesbian Alliance Against Defamation, which pressures TV networks to eliminate unfavorable images of homosexuals and provide politically correct gay images, and the Rev. Donald Wildmon's American Family Association, which pressures networks to " [ continue ] and indeed even [ strengthen ] the old practices of concealment," are "diametrically opposed."	[[0.217,0.608,0.156,0.012,0.007]]	[0.217,0.608,0.156,0.012,0.007]	negative
1910	Every significant sexual event in her life, from her first menstrual period to her first lesbian kiss (during a solemn vow-of-friendship ceremony cruelly shattered by her companion's outraged mother) to her loss of virginity at the hands of a tattooed surfer, is connected with a different kind of food.	[[0.036,0.111,0.228,0.477,0.147]]	[0.036,0.111,0.228,0.477,0.147]	positive
1911	After a five-year legal battle in Minnesota between the parents of a paralyzed, brain-damaged woman and her lesbian lover, a judge has chosen a third party to act as the disabled woman's legal guardian.	[[0.204,0.569,0.199,0.017,0.011]]	[0.204,0.569,0.199,0.017,0.011]	negative
1912	For Lesbian and Gay Center June 22 -- The Lesbian and Gay Community Services Center will hold its annual garden party at the center, 208 West 13th Street.	[[0.128,0.614,0.18,0.057,0.021]]	[0.128,0.614,0.18,0.057,0.021]	negative
1913	Gay and lesbian leaders were taking America back at B. Smith's.	[[0.06,0.479,0.377,0.07,0.014]]	[0.06,0.479,0.377,0.07,0.014]	negative
1914	Another curtain lifts: Chelsea House Publishers is planning a series of books on gay and lesbian topics for teen-agers, and MARTIN DUBERMAN, the author and historian, is deep in the throes of matching subjects to authors for 40 projected books.	[[0.468,0.411,0.108,0.004,0.009]]	[0.468,0.411,0.108,0.004,0.009]	very negative
