id	context	predictions	aggregatedPredictions	category
3936	Or that Palm Springs, Calif., "buzzes with a higher charge of sexual energy than any other gay resort in the western half of the country"?	[[0.032,0.256,0.692,0.016,0.004]]	[0.032,0.256,0.692,0.016,0.004]	neutral
3937	Goldin calls the virtual abolition of the gay culture in the area a ''rewriting of history,'' but acknowledges that many in the neighborhood support the changes. ''	[[0.045,0.37,0.521,0.052,0.012]]	[0.045,0.37,0.521,0.052,0.012]	neutral
3938	Patrick Scully Bessie Schonberg Theater Advance word on Patrick Scully, who performed on Friday night, was that he was a performance artist, dancer, film maker, writer, advocate for gay rights and H.I.V. positive.	[[0.205,0.43,0.185,0.11,0.071]]	[0.205,0.43,0.185,0.11,0.071]	negative
3939	Starting today, many of the benefits offered to married people in Hawaii will become available to gay couples, and also to siblings and roommates, under a first-in-the-nation law that was enacted to head off homosexual marriages.	[[0.139,0.583,0.228,0.036,0.015]]	[0.139,0.583,0.228,0.036,0.015]	negative
3940	PRAYERS FOR BOBBY A Mother's Coming to Terms With the Suicide of Her Gay Son.	[[0.091,0.434,0.321,0.116,0.038]]	[0.091,0.434,0.321,0.116,0.038]	negative
3941	But for James Dale, a gay former Eagle Scout and assistant Scoutmaster, those are vague principles that do not address sexual orientation and do not justify his removal from the organization in 1990.	[[0.143,0.69,0.144,0.016,0.007]]	[0.143,0.69,0.144,0.016,0.007]	negative
3942	The military is discharging 67 percent more gay and lesbian soldiers today than when the Clinton Administration's ''don't ask, don't tell'' policy began in 1993, a new Pentagon study shows.	[[0.138,0.551,0.234,0.066,0.011]]	[0.138,0.551,0.234,0.066,0.011]	negative
3943	Charlie Rounds, the new president of RSVP Travel Productions, which until now has aimed at gay men, said the company was offering three all-women cruises on Se	[[0.363,0.493,0.102,0.014,0.028]]	[0.363,0.493,0.102,0.014,0.028]	negative
3944	Gays and lesbians lack even the modest protection that would be afforded by a state law against bias-related crime.	[[0.282,0.564,0.13,0.012,0.012]]	[0.282,0.564,0.13,0.012,0.012]	negative
3945	Gay men and lesbians face an increased threat to our lives and well-being for fear of hostility and violence everywhere we turn -- from the streets of our neighborhoods to our jobs.	[[0.109,0.592,0.227,0.054,0.018]]	[0.109,0.592,0.227,0.054,0.018]	negative
3946	Two decades after passing a gay rights ordinance that spurred the rise of the religious right -- and was then defeated by the voters in a battle that raised civil rights for homosexuals to the level of a national debate -- the Miami-Dade County Commission has done it again.	[[0.112,0.398,0.281,0.18,0.028]]	[0.112,0.398,0.281,0.18,0.028]	negative
3947	For months, gay organizers prodded the authorities to handle the case with a greater sense of urgency.	[[0.102,0.614,0.152,0.109,0.023]]	[0.102,0.614,0.152,0.109,0.023]	negative
3948	The Anglican Diocese of Toronto has defrocked a gay priest, the Rev. James Ferry, for refusing to end his relationship with a man.	[[0.227,0.618,0.121,0.02,0.015]]	[0.227,0.618,0.121,0.02,0.015]	negative
3949	But a defense lawyer's remark Wednesday that he would seek to ask this question ignited sharp disagreement yesterday among legal experts -- including those who battle for gay rights -- over whether such a question was permissible or appropriate in such a case.	[[0.21,0.7,0.069,0.012,0.01]]	[0.21,0.7,0.069,0.012,0.01]	negative
3950	Gee, homosexual teen-agers have the highest suicide rate of any subgroup in the population, but I don't see any correlation there; and the rising incidence of gay-bashing?	[[0.142,0.71,0.128,0.013,0.008]]	[0.142,0.71,0.128,0.013,0.008]	negative
3951	THE GAY METROPOLIS 1940-1996.	[[0.053,0.282,0.434,0.193,0.039]]	[0.053,0.282,0.434,0.193,0.039]	neutral
3952	A caption last Sunday about gay politics incorrectly described Gina Reiss of the New Jersey Lesbian and Gay Coalition in a picture of a voter registration drive.	[[0.133,0.632,0.198,0.026,0.011]]	[0.133,0.632,0.198,0.026,0.011]	negative
3953	"Half my friends are dead," said Mr. Cohen, a gay man in New York City who has not been infected with H.I.V., the virus that causes AIDS.	[[0.166,0.676,0.118,0.028,0.011]]	[0.166,0.676,0.118,0.028,0.011]	negative
3954	Gay men have sexual encounters in a car parked on a Paris street, in a young stranger's apartment, in a New York subway station, beside a perfect beach and in a hospital room.	[[0.008,0.02,0.199,0.617,0.155]]	[0.008,0.02,0.199,0.617,0.155]	positive
3955	Opponents of gay and lesbian marriages assert that such unions are threats to the family and contrary to public policy.	[[0.092,0.55,0.278,0.062,0.018]]	[0.092,0.55,0.278,0.062,0.018]	negative
3956	UNTIL two years ago very, very few people in Dan Woog's life knew that the award-winning high school soccer coach was gay.	[[0.104,0.455,0.169,0.208,0.064]]	[0.104,0.455,0.169,0.208,0.064]	negative
3957	Outside the San Francisco Opera on Sunday afternoon, marchers gathered for the annual gay pride procession down Market Street.	[[0.092,0.668,0.229,0.008,0.003]]	[0.092,0.668,0.229,0.008,0.003]	negative
3958	Gay men in New York began circulating an important warning through social and on-line circles last week: Viagra, the much ballyhooed drug to treat impotence, doesn't mix with drugs commonly known as ''poppers,'' which are used to enhance sex.	[[0.32,0.521,0.105,0.022,0.033]]	[0.32,0.521,0.105,0.022,0.033]	negative
3959	At a time when anti-lesbian and anti-gay violence is on the rise, says New York City's Comptroller, Alan Hevesi, it is "particularly important" that those who perpetrate bigotry "be criticized in the strongest possible terms."	[[0.073,0.302,0.185,0.361,0.079]]	[0.073,0.302,0.185,0.361,0.079]	positive
3960	No matter how many anti-drug letters and warning signs it posts around Fire Island each summer, the Gay Men's Health Crisis seems unable to stem drug use at its annual fund-raiser, the Morning Party.	[[0.269,0.509,0.197,0.015,0.011]]	[0.269,0.509,0.197,0.015,0.011]	negative
3961	Two men who publicly discussed their homosexuality during gay rights events in Washington over the weekend are facing opposition at home as a consequence.	[[0.057,0.481,0.369,0.08,0.012]]	[0.057,0.481,0.369,0.08,0.012]	negative
3962	On Wednesday night, at the Lesbian and Gay Community Center on West 13th Street, nearly 100 people gathered for a forum about the new zoning proposal, which limits sex businesses to manufacturing areas and commercial zones and is expected to initially reduce the number of such businesses to 15 from 177.	[[0.113,0.676,0.186,0.02,0.005]]	[0.113,0.676,0.186,0.02,0.005]	negative
3963	Elated, Ms. Woods, a junior, heard herself being cited for, among other things, her work with the Bisexual, Gay and Lesbian Alliance.	[[0.073,0.474,0.34,0.09,0.023]]	[0.073,0.474,0.34,0.09,0.023]	negative
3964	On Monday this blue-collar timber town of 45,000 people becomes the nation's first municipality to include anti-gay language in its City Charter.	[[0.164,0.666,0.143,0.018,0.009]]	[0.164,0.666,0.143,0.018,0.009]	negative
3965	Remember that funeral services for the actress, who launched an infinity of drag imitators, were held on the same day as (and probably helped precipitate) the uprising, a turning point in gay liberation.	[[0.232,0.594,0.154,0.011,0.008]]	[0.232,0.594,0.154,0.011,0.008]	negative
3966	It was the summer of 1969, when transvestites in four-inch heels shared a gay underworld with men in wingtips who lived straight lives by day but met at dark in the bars on Christopher Street in Greenwich Village.	[[0.115,0.56,0.282,0.033,0.011]]	[0.115,0.56,0.282,0.033,0.011]	negative
3967	Gay rights advocates today denounced President Clinton's midnight signing of a bill to deny Federal recognition and benefits to couples of the same sex who might marry, dismissing it as a ''historical misjudgment'' that endorsed a ''needless and mean-spirited bill.''	[[0.262,0.603,0.103,0.019,0.012]]	[0.262,0.603,0.103,0.019,0.012]	negative
3968	"They were looking to create role models for gay and lesbian people."	[[0.017,0.24,0.71,0.03,0.004]]	[0.017,0.24,0.71,0.03,0.004]	neutral
3969	After bitterly disappointing gay men and lesbians during his last campaign by signing legislation they detested, Bill Clinton on Saturday will become the first sitting President to address a gay and lesbian civil rights organization.	[[0.402,0.457,0.119,0.008,0.014]]	[0.402,0.457,0.119,0.008,0.014]	negative
3970	On Tuesday the New York City Human Rights Commission reversed a ruling of its own chief law judge and ordered the Ancient Order of Hibernians, which has sponsored the march up Fifth Avenue for 151 years, to allow the gay and lesbian group to march in next year's parade.	[[0.123,0.644,0.211,0.016,0.006]]	[0.123,0.644,0.211,0.016,0.006]	negative
3971	The panel also upheld the authority of a church in Dobbs Ferry, N.Y., to conduct ''holy union'' ceremonies for gay couples.	[[0.219,0.659,0.109,0.007,0.006]]	[0.219,0.659,0.109,0.007,0.006]	negative
3972	Declaring that political correctness is not worth "one comma in the Apostles' Creed," John Cardinal O'Connor triumphantly reviewed a St. Patrick's Day Parade kept tightly secure from homosexual intruders yesterday on a raucous, rain-drenched day in which more than 200 gay and lesbian protesters were arrested in sit-ins on Fifth Avenue.	[[0.252,0.6,0.12,0.016,0.012]]	[0.252,0.6,0.12,0.016,0.012]	negative
3973	He is also gay.	[[0.02,0.136,0.327,0.48,0.037]]	[0.02,0.136,0.327,0.48,0.037]	positive
3974	A state judge in Denver today blocked Colorado from enforcing an anti-gay rights measure until he can decide in a trial whether the law violates the Federal or State Constitution.	[[0.112,0.632,0.198,0.044,0.015]]	[0.112,0.632,0.198,0.044,0.015]	negative
3975	"We're not accepted anywhere, not by gays or straights."	[[0.11,0.722,0.15,0.013,0.005]]	[0.11,0.722,0.15,0.013,0.005]	negative
3976	To the Editor: As president of the International Gay and Lesbian Travel Association, I read Edwin McDowell's article ''Gay Cruises Draw Hostility in the Caribbean'' (May 10) with much interest.	[[0.15,0.635,0.197,0.012,0.007]]	[0.15,0.635,0.197,0.012,0.007]	negative
3977	A handful of members of Act Up, an advocacy group for people with AIDS, briefly took over the stage at Mr. Perot's rally here today, vowing not to leave until the Texas billionaire addressed issues of AIDS and gay rights.	[[0.284,0.487,0.114,0.059,0.056]]	[0.284,0.487,0.114,0.059,0.056]	negative
3978	Moreover, education programs have tended to focus on white gay men, while prevention efforts among heterosexuals and minorities have languished.	[[0.13,0.627,0.194,0.034,0.015]]	[0.13,0.627,0.194,0.034,0.015]	negative
3979	LEAD: A homemade pipe bomb exploded in a popular gay nightclub in the West Village early yesterday morning, prompting a protest march on the Sixth Precinct station house last night by hundreds of people.	[[0.269,0.533,0.171,0.015,0.011]]	[0.269,0.533,0.171,0.015,0.011]	negative
3980	Pressure increased on the organizers of the St. Patrick's Day Parade yesterday to allow a gay and lesbian group to march in it, even as warring factions of the organization, the Ancient Order of Hibernians, came to an agreement on who would be the parade's official sponsor.	[[0.141,0.533,0.261,0.045,0.02]]	[0.141,0.533,0.261,0.045,0.02]	negative
3981	Yet it is the symbolism we do think about when he marches in the St. Patrick's Day parade with the Ancient Order of Hibernians, without making an equal gesture to the Irish Gay and Lesbian Organization, and when he chooses to run on a ticket with a woman who voted against a gay rights bill in March 1986.	[[0.067,0.596,0.307,0.024,0.005]]	[0.067,0.596,0.307,0.024,0.005]	negative
3982	To the Editor: Re "A Sharper View of Gay Consumers" (Business Day, June 9): The results of a Yankelovich Monitor study that show gays and lesbians are 5.7 percent of a nationally representative respondent pool are a significant advance over previous marketing studies of lesbians and gays.	[[0.214,0.592,0.182,0.007,0.006]]	[0.214,0.592,0.182,0.007,0.006]	negative
3983	Don't ask, don't tell'' has led to increased harassment of homosexuals and a doubling in the number of discharges of gay service members.	[[0.094,0.647,0.24,0.015,0.004]]	[0.094,0.647,0.24,0.015,0.004]	negative
3984	When all else failed, the City Commission on Human Rights filed a complaint charging the Hibernians with discrimination and asking that they be forced to admit the gay organization.	[[0.287,0.474,0.213,0.016,0.01]]	[0.287,0.474,0.213,0.016,0.01]	negative
3985	As the gay community prepares to celebrate its annual "pride week," which will culminate next weekend with marches in several cities, gay rights advocates say the effects of years of organizing and educating are finally being seen, nowhere more clearly than in the workplace.	[[0.162,0.627,0.184,0.019,0.009]]	[0.162,0.627,0.184,0.019,0.009]	negative
